Entity,Code,Day,p_proj_all_ages
Ireland,IRL,2023-10-01,6.8728523
Ireland,IRL,2023-10-08,20.683699
Ireland,IRL,2023-10-15,10.209605
Ireland,IRL,2023-10-22,19.900497
Ireland,IRL,2023-10-29,12.512129
Ireland,IRL,2023-11-05,11.073254
Ireland,IRL,2023-11-12,9.940755
Ireland,IRL,2023-11-19,6.3796315
Ireland,IRL,2023-11-26,15.6583605
Ireland,IRL,2023-12-03,3.6328292
Ireland,IRL,2023-12-10,15.099006
Ireland,IRL,2023-12-17,12.089206
Ireland,IRL,2023-12-24,6.746497
Ireland,IRL,2023-12-31,2.5134125
Israel,ISR,2020-01-05,5.435942
Israel,ISR,2020-01-12,-6.351414
Israel,ISR,2020-01-19,3.9047036
Israel,ISR,2020-01-26,-6.7536097
Israel,ISR,2020-02-02,-8.266227
Israel,ISR,2020-02-09,-12.292116
Israel,ISR,2020-02-16,-4.6348476
Israel,ISR,2020-02-23,-1.95301
Israel,ISR,2020-03-01,-8.149801
Israel,ISR,2020-03-08,-3.5569832
Israel,ISR,2020-03-15,1.9761188
Israel,ISR,2020-03-22,0.64239967
Israel,ISR,2020-03-29,7.6316667
Israel,ISR,2020-04-05,15.216664
Israel,ISR,2020-04-12,2.0811563
Israel,ISR,2020-04-19,9.317938
Israel,ISR,2020-04-26,2.7952082
Israel,ISR,2020-05-03,-1.0832015
Israel,ISR,2020-05-10,1.8419489
Israel,ISR,2020-05-17,2.6044822
Israel,ISR,2020-05-24,16.753738
Israel,ISR,2020-05-31,3.04075
Israel,ISR,2020-06-07,1.4402003
Israel,ISR,2020-06-14,0.9906101
Israel,ISR,2020-06-21,0.49486417
Israel,ISR,2020-06-28,-0.5235571
Israel,ISR,2020-07-05,-1.8250473
Israel,ISR,2020-07-12,7.0379324
Israel,ISR,2020-07-19,6.973768
Israel,ISR,2020-07-26,0.33157465
Israel,ISR,2020-08-02,18.749205
Israel,ISR,2020-08-09,6.1749816
Israel,ISR,2020-08-16,19.35769
Israel,ISR,2020-08-23,14.139264
Israel,ISR,2020-08-30,12.024922
Israel,ISR,2020-09-06,13.100495
Israel,ISR,2020-09-13,22.441195
Israel,ISR,2020-09-20,26.051476
Israel,ISR,2020-09-27,27.469248
Israel,ISR,2020-10-04,24.768606
Israel,ISR,2020-10-11,35.473675
Israel,ISR,2020-10-18,27.614323
Israel,ISR,2020-10-25,24.243502
Israel,ISR,2020-11-01,8.916675
Israel,ISR,2020-11-08,5.416424
Israel,ISR,2020-11-15,-7.1518207
Israel,ISR,2020-11-22,7.926191
Israel,ISR,2020-11-29,0.7693114
Israel,ISR,2020-12-06,4.0988207
Israel,ISR,2020-12-13,0.17629495
Israel,ISR,2020-12-20,5.1257935
Israel,ISR,2020-12-27,1.7526289
Israel,ISR,2021-01-03,13.870806
Israel,ISR,2021-01-10,16.114193
Israel,ISR,2021-01-17,16.326159
Israel,ISR,2021-01-24,19.909922
Israel,ISR,2021-01-31,20.007399
Israel,ISR,2021-02-07,15.123114
Israel,ISR,2021-02-14,9.000366
Israel,ISR,2021-02-21,6.7647057
Israel,ISR,2021-02-28,-0.5704158
Israel,ISR,2021-03-07,-0.6442545
Israel,ISR,2021-03-14,7.1575456
Israel,ISR,2021-03-21,11.378874
Israel,ISR,2021-03-28,11.458563
Israel,ISR,2021-04-04,0.065115646
Israel,ISR,2021-04-11,12.07279
Israel,ISR,2021-04-18,6.887812
Israel,ISR,2021-04-25,2.2170362
Israel,ISR,2021-05-02,1.1756754
Israel,ISR,2021-05-09,1.3911799
Israel,ISR,2021-05-16,6.7561235
Israel,ISR,2021-05-23,5.4462605
Israel,ISR,2021-05-30,0.9384008
Israel,ISR,2021-06-06,-2.7303784
Israel,ISR,2021-06-13,-2.6779044
Israel,ISR,2021-06-20,2.7501879
Israel,ISR,2021-06-27,8.892237
Israel,ISR,2021-07-04,6.2942348
Israel,ISR,2021-07-11,4.286073
Israel,ISR,2021-07-18,-5.1833124
Israel,ISR,2021-07-25,14.361706
Israel,ISR,2021-08-01,8.219841
Israel,ISR,2021-08-08,18.796993
Israel,ISR,2021-08-15,25.091887
Israel,ISR,2021-08-22,30.788486
Israel,ISR,2021-08-29,29.70297
Israel,ISR,2021-09-05,33.60474
Israel,ISR,2021-09-12,23.814278
Israel,ISR,2021-09-19,30.12837
Israel,ISR,2021-09-26,18.692522
Israel,ISR,2021-10-03,18.08118
Israel,ISR,2021-10-10,17.546429
Israel,ISR,2021-10-17,11.030826
Israel,ISR,2021-10-24,14.349248
Israel,ISR,2021-10-31,4.0197477
Israel,ISR,2021-11-07,5.1169267
Israel,ISR,2021-11-14,9.162247
Israel,ISR,2021-11-21,-2.915912
Israel,ISR,2021-11-28,-3.0811667
Israel,ISR,2021-12-05,-3.8668098
Israel,ISR,2021-12-12,7.834412
Israel,ISR,2021-12-19,5.409294
Israel,ISR,2021-12-26,4.451346
Israel,ISR,2022-01-02,9.67614
Israel,ISR,2022-01-09,1.8157595
Israel,ISR,2022-01-16,10.715269
Israel,ISR,2022-01-23,29.993479
Israel,ISR,2022-01-30,36.55135
Israel,ISR,2022-02-06,43.45645
Israel,ISR,2022-02-13,33.638443
Israel,ISR,2022-02-20,25.571445
Israel,ISR,2022-02-27,16.79188
Israel,ISR,2022-03-06,10.434348
Israel,ISR,2022-03-13,4.2325344
Israel,ISR,2022-03-20,6.909091
Israel,ISR,2022-03-27,12.783619
Israel,ISR,2022-04-03,22.10866
Israel,ISR,2022-04-10,16.903114
Israel,ISR,2022-04-17,1.6775091
Israel,ISR,2022-04-24,7.0396514
Israel,ISR,2022-05-01,3.9542944
Israel,ISR,2022-05-08,9.54105
Israel,ISR,2022-05-15,1.6672481
Israel,ISR,2022-05-22,0.8672909
Israel,ISR,2022-05-29,5.2067213
Israel,ISR,2022-06-05,1.7501509
Israel,ISR,2022-06-12,6.6650286
Israel,ISR,2022-06-19,9.136736
Israel,ISR,2022-06-26,3.941317
Israel,ISR,2022-07-03,15.350934
Israel,ISR,2022-07-10,18.786232
Israel,ISR,2022-07-17,16.00551
Israel,ISR,2022-07-24,17.964146
Israel,ISR,2022-07-31,18.362432
Israel,ISR,2022-08-07,11.648683
Israel,ISR,2022-08-14,11.488538
Israel,ISR,2022-08-21,8.66064
Israel,ISR,2022-08-28,8.320062
Israel,ISR,2022-09-04,4.8002915
Israel,ISR,2022-09-11,6.0175476
Israel,ISR,2022-09-18,5.269713
Israel,ISR,2022-09-25,5.0818243
Israel,ISR,2022-10-02,9.974428
Israel,ISR,2022-10-09,11.917726
Israel,ISR,2022-10-16,3.6374478
Israel,ISR,2022-10-23,3.0724638
Israel,ISR,2022-10-30,3.2716236
Israel,ISR,2022-11-06,0.9290028
Israel,ISR,2022-11-13,3.1210687
Israel,ISR,2022-11-20,-1.8927119
Israel,ISR,2022-11-27,6.048522
Israel,ISR,2022-12-04,0.20232397
Israel,ISR,2022-12-11,4.8858485
Israel,ISR,2022-12-18,8.924018
Israel,ISR,2022-12-25,5.12268
Israel,ISR,2023-01-01,0.32521808
Israel,ISR,2023-01-08,4.1509433
Israel,ISR,2023-01-15,-4.9691734
Israel,ISR,2023-01-22,-1.2014787
Israel,ISR,2023-01-29,3.0242257
Israel,ISR,2023-02-05,-7.7494097
Israel,ISR,2023-02-12,-4.052333
Israel,ISR,2023-02-19,3.7444558
Israel,ISR,2023-02-26,2.4201355
Israel,ISR,2023-03-05,7.369258
Israel,ISR,2023-03-12,0.74853575
Israel,ISR,2023-03-19,4.4714637
Israel,ISR,2023-03-26,10.574817
Israel,ISR,2023-04-02,-3.9035811
Israel,ISR,2023-04-09,8.458685
Israel,ISR,2023-04-16,8.548165
Israel,ISR,2023-04-23,8.566192
Israel,ISR,2023-04-30,0.9103033
Israel,ISR,2023-05-07,1.2262813
Israel,ISR,2023-05-14,6.491108
Israel,ISR,2023-05-21,6.6133223
Israel,ISR,2023-05-28,9.3934355
Israel,ISR,2023-06-04,7.697828
Israel,ISR,2023-06-11,-0.46183616
Israel,ISR,2023-06-18,-3.0688593
Israel,ISR,2023-06-25,5.243719
Israel,ISR,2023-07-02,1.0651443
Israel,ISR,2023-07-09,1.4899869
Israel,ISR,2023-07-16,-2.502479
Israel,ISR,2023-07-23,0.27302212
Israel,ISR,2023-07-30,-8.895776
Israel,ISR,2023-08-06,7.344631
Israel,ISR,2023-08-13,7.760689
Israel,ISR,2023-08-20,3.655543
Israel,ISR,2023-08-27,-0.7522461
Israel,ISR,2023-09-03,2.2012594
Israel,ISR,2023-09-10,5.823339
Israel,ISR,2023-09-17,4.8347325
Israel,ISR,2023-09-24,11.111113
Israel,ISR,2023-10-01,9.261937
Israel,ISR,2023-10-08,136.40068
Israel,ISR,2023-10-15,10.914248
Israel,ISR,2023-10-22,8.545834
Israel,ISR,2023-10-29,9.227221
Israel,ISR,2023-11-05,0
Israel,ISR,2023-11-12,-1.1101029
Israel,ISR,2023-11-19,-3.8845727
Israel,ISR,2023-11-26,-2.9345372
Israel,ISR,2023-12-03,-0.54898775
Israel,ISR,2023-12-10,10.734589
Israel,ISR,2023-12-17,-1.2745272
Israel,ISR,2023-12-24,5.273874
Israel,ISR,2023-12-31,3.8326175
Italy,ITA,2020-01-05,-12.374649
Italy,ITA,2020-01-12,-10.904534
Italy,ITA,2020-01-19,-9.141471
Italy,ITA,2020-01-26,-6.253139
Italy,ITA,2020-02-02,-6.189468
Italy,ITA,2020-02-09,-5.6214385
Italy,ITA,2020-02-16,-3.8126614
Italy,ITA,2020-02-23,-4.767721
Italy,ITA,2020-03-01,-1.084057
Italy,ITA,2020-03-08,8.527361
Italy,ITA,2020-03-15,38.30086
Italy,ITA,2020-03-22,72.915726
Italy,ITA,2020-03-29,85.620125
Italy,ITA,2020-04-05,68.98026
Italy,ITA,2020-04-12,56.03718
Italy,ITA,2020-04-19,40.184883
Italy,ITA,2020-04-26,25.147675
Italy,ITA,2020-05-03,13.553776
Italy,ITA,2020-05-10,8.762998
Italy,ITA,2020-05-17,6.4202247
Italy,ITA,2020-05-24,0.7507662
Italy,ITA,2020-05-31,-1.3589844
Italy,ITA,2020-06-07,-2.212157
Italy,ITA,2020-06-14,-5.2984376
Italy,ITA,2020-06-21,-0.4501786
Italy,ITA,2020-06-28,7.4005876
Italy,ITA,2020-07-05,7.7772465
Italy,ITA,2020-07-12,-2.2213929
Italy,ITA,2020-07-19,-5.090846
Italy,ITA,2020-07-26,-4.4203424
Italy,ITA,2020-08-02,7.743766
Italy,ITA,2020-08-09,-0.39218426
Italy,ITA,2020-08-16,9.342095
Italy,ITA,2020-08-23,8.854348
Italy,ITA,2020-08-30,7.921853
Italy,ITA,2020-09-06,5.086355
Italy,ITA,2020-09-13,7.900181
Italy,ITA,2020-09-20,8.460483
Italy,ITA,2020-09-27,1.8467079
Italy,ITA,2020-10-04,7.0242176
Italy,ITA,2020-10-11,4.121145
Italy,ITA,2020-10-18,9.47444
Italy,ITA,2020-10-25,23.291151
Italy,ITA,2020-11-01,35.534687
Italy,ITA,2020-11-08,46.219055
Italy,ITA,2020-11-15,54.683983
Italy,ITA,2020-11-22,55.21786
Italy,ITA,2020-11-29,55.657383
Italy,ITA,2020-12-06,43.991104
Italy,ITA,2020-12-13,35.514126
Italy,ITA,2020-12-20,27.72786
Italy,ITA,2020-12-27,12.834033
Italy,ITA,2021-01-03,17.396832
Italy,ITA,2021-01-10,9.499832
Italy,ITA,2021-01-17,7.997192
Italy,ITA,2021-01-24,11.412515
Italy,ITA,2021-01-31,9.910237
Italy,ITA,2021-02-07,5.784824
Italy,ITA,2021-02-14,-0.020939484
Italy,ITA,2021-02-21,5.6447372
Italy,ITA,2021-02-28,3.873591
Italy,ITA,2021-03-07,6.6609797
Italy,ITA,2021-03-14,12.74401
Italy,ITA,2021-03-21,18.157656
Italy,ITA,2021-03-28,26.184315
Italy,ITA,2021-04-04,26.212286
Italy,ITA,2021-04-11,23.204836
Italy,ITA,2021-04-18,20.76586
Italy,ITA,2021-04-25,22.105684
Italy,ITA,2021-05-02,17.11689
Italy,ITA,2021-05-09,10.749042
Italy,ITA,2021-05-16,7.3953075
Italy,ITA,2021-05-23,8.461181
Italy,ITA,2021-05-30,5.8138065
Italy,ITA,2021-06-06,7.5559955
Italy,ITA,2021-06-13,4.3427844
Italy,ITA,2021-06-20,3.7658997
Italy,ITA,2021-06-27,15.362553
Italy,ITA,2021-07-04,10.666548
Italy,ITA,2021-07-11,4.821856
Italy,ITA,2021-07-18,-0.30352822
Italy,ITA,2021-07-25,4.406317
Italy,ITA,2021-08-01,7.9505396
Italy,ITA,2021-08-08,7.231284
Italy,ITA,2021-08-15,13.218728
Italy,ITA,2021-08-22,13.725798
Italy,ITA,2021-08-29,10.489911
Italy,ITA,2021-09-05,10.472913
Italy,ITA,2021-09-12,13.470277
Italy,ITA,2021-09-19,13.677339
Italy,ITA,2021-09-26,6.895415
Italy,ITA,2021-10-03,5.2372265
Italy,ITA,2021-10-10,1.4805565
Italy,ITA,2021-10-17,6.555981
Italy,ITA,2021-10-24,12.431841
Italy,ITA,2021-10-31,7.8115225
Italy,ITA,2021-11-07,10.451407
Italy,ITA,2021-11-14,8.064733
Italy,ITA,2021-11-21,6.1668334
Italy,ITA,2021-11-28,5.507468
Italy,ITA,2021-12-05,14.537768
Italy,ITA,2021-12-12,14.069386
Italy,ITA,2021-12-19,16.204342
Italy,ITA,2021-12-26,13.959129
Italy,ITA,2022-01-02,8.060087
Italy,ITA,2022-01-09,3.9434693
Italy,ITA,2022-01-16,8.032991
Italy,ITA,2022-01-23,10.402528
Italy,ITA,2022-01-30,16.50492
Italy,ITA,2022-02-06,13.984241
Italy,ITA,2022-02-13,8.876574
Italy,ITA,2022-02-20,3.6603065
Italy,ITA,2022-02-27,0.056886043
Italy,ITA,2022-03-06,0.85785645
Italy,ITA,2022-03-13,4.224766
Italy,ITA,2022-03-20,6.7922764
Italy,ITA,2022-03-27,8.195712
Italy,ITA,2022-04-03,9.675116
Italy,ITA,2022-04-10,11.37051
Italy,ITA,2022-04-17,11.80468
Italy,ITA,2022-04-24,9.589038
Italy,ITA,2022-05-01,9.097882
Italy,ITA,2022-05-08,9.477114
Italy,ITA,2022-05-15,10.116906
Italy,ITA,2022-05-22,11.3547
Italy,ITA,2022-05-29,8.525835
Italy,ITA,2022-06-05,5.0474277
Italy,ITA,2022-06-12,2.7060325
Italy,ITA,2022-06-19,6.630006
Italy,ITA,2022-06-26,11.6895685
Italy,ITA,2022-07-03,18.760986
Italy,ITA,2022-07-10,22.522644
Italy,ITA,2022-07-17,15.562274
Italy,ITA,2022-07-24,36.855957
Italy,ITA,2022-07-31,35.514374
Italy,ITA,2022-08-07,24.277182
Italy,ITA,2022-08-14,8.3338175
Italy,ITA,2022-08-21,11.062025
Italy,ITA,2022-08-28,9.445307
Italy,ITA,2022-09-04,7.490961
Italy,ITA,2022-09-11,11.340941
Italy,ITA,2022-09-18,8.376543
Italy,ITA,2022-09-25,5.6477385
Italy,ITA,2022-10-02,10.867437
Italy,ITA,2022-10-09,11.13195
Italy,ITA,2022-10-16,5.6553564
Italy,ITA,2022-10-23,7.9730945
Italy,ITA,2022-10-30,6.405584
Italy,ITA,2022-11-06,5.130672
Italy,ITA,2022-11-13,9.177948
Italy,ITA,2022-11-20,12.773764
Italy,ITA,2022-11-27,13.678737
Italy,ITA,2022-12-04,21.509619
Italy,ITA,2022-12-11,21.783916
Italy,ITA,2022-12-18,20.431458
Italy,ITA,2022-12-25,15.740849
Italy,ITA,2023-01-01,11.744922
Italy,ITA,2023-01-08,1.1852747
Italy,ITA,2023-01-15,-3.2132237
Italy,ITA,2023-01-22,-3.2802176
Italy,ITA,2023-01-29,1.1954374
Italy,ITA,2023-02-05,1.3461343
Italy,ITA,2023-02-12,4.327566
Italy,ITA,2023-02-19,7.4804726
Italy,ITA,2023-02-26,2.6470985
Italy,ITA,2023-03-05,-3.9515278
Italy,ITA,2023-03-12,-0.011847555
Italy,ITA,2023-03-19,-3.954203
Italy,ITA,2023-03-26,-1.1873664
Italy,ITA,2023-04-02,-2.909075
Italy,ITA,2023-04-09,-0.9415584
Italy,ITA,2023-04-16,4.869781
Italy,ITA,2023-04-23,6.1186466
Italy,ITA,2023-04-30,3.1219046
Italy,ITA,2023-05-07,1.050553
Italy,ITA,2023-05-14,-1.8770115
Italy,ITA,2023-05-21,-1.09419
Italy,ITA,2023-05-28,4.8193216
Italy,ITA,2023-06-04,0.07758299
Italy,ITA,2023-06-11,-2.9980981
Italy,ITA,2023-06-18,-4.0166297
Italy,ITA,2023-06-25,5.1292615
Italy,ITA,2023-07-02,-2.354017
Italy,ITA,2023-07-09,-2.9128723
Italy,ITA,2023-07-16,2.257182
Italy,ITA,2023-07-23,19.485167
Italy,ITA,2023-07-30,12.484205
Italy,ITA,2023-08-06,-2.5985036
Italy,ITA,2023-08-13,-9.89615
Italy,ITA,2023-08-20,3.4705524
Italy,ITA,2023-08-27,19.089575
Italy,ITA,2023-09-03,2.444512
Italy,ITA,2023-09-10,5.9898763
Italy,ITA,2023-09-17,5.847039
Italy,ITA,2023-09-24,2.3041475
Italy,ITA,2023-10-01,3.2633526
Italy,ITA,2023-10-08,2.3310697
Italy,ITA,2023-10-15,-2.5221167
Italy,ITA,2023-10-22,-0.62101084
Italy,ITA,2023-10-29,0.7829787
Italy,ITA,2023-11-05,1.5593797
Italy,ITA,2023-11-12,3.5861332
Italy,ITA,2023-11-19,8.120939
Italy,ITA,2023-11-26,8.821189
Italy,ITA,2023-12-03,15.988682
Italy,ITA,2023-12-10,12.41605
Italy,ITA,2023-12-17,13.573411
Italy,ITA,2023-12-24,15.386928
Italy,ITA,2023-12-31,14.133256
Jamaica,JAM,2020-01-31,2.770035
Jamaica,JAM,2020-02-29,-13.825706
Jamaica,JAM,2020-03-31,-17.599958
Jamaica,JAM,2020-04-30,-11.575847
Jamaica,JAM,2020-05-31,-10.595833
Jamaica,JAM,2020-06-30,-4.2853036
Jamaica,JAM,2020-07-31,-4.2653008
Jamaica,JAM,2020-08-31,-5.6364803
Jamaica,JAM,2020-09-30,6.219922
Jamaica,JAM,2020-10-31,8.636231
Jamaica,JAM,2020-11-30,1.8016456
Jamaica,JAM,2020-12-31,12.900253
Jamaica,JAM,2021-01-31,-0.8286711
Jamaica,JAM,2021-02-28,1.951053
Jamaica,JAM,2021-03-31,30.036238
Jamaica,JAM,2021-04-30,45.456654
Jamaica,JAM,2021-05-31,0.80599105
Jamaica,JAM,2021-06-30,10.777767
Jamaica,JAM,2021-07-31,-5.564009
Jamaica,JAM,2021-08-31,13.371105
Jamaica,JAM,2021-09-30,159.72887
Jamaica,JAM,2021-10-31,54.383156
Jamaica,JAM,2021-11-30,16.223042
Jamaica,JAM,2021-12-31,4.5190945
Jamaica,JAM,2022-01-31,24.085659
Jamaica,JAM,2022-02-28,18.450268
Jamaica,JAM,2022-03-31,-5.491966
Jamaica,JAM,2022-04-30,-11.050293
Jamaica,JAM,2022-05-31,-2.4581006
Jamaica,JAM,2022-06-30,2.1840847
Jamaica,JAM,2022-07-31,-11.323985
Jamaica,JAM,2022-08-31,6.959628
Jamaica,JAM,2022-09-30,1.8050141
Jamaica,JAM,2022-10-31,-8.041449
Jamaica,JAM,2022-11-30,-10.296942
Jamaica,JAM,2022-12-31,-16.419153
Japan,JPN,2020-01-31,-5.5666537
Japan,JPN,2020-02-29,-4.4621353
Japan,JPN,2020-03-31,-3.8971517
Japan,JPN,2020-04-30,-0.81092536
Japan,JPN,2020-05-31,-3.1674752
Japan,JPN,2020-06-30,-3.3875897
Japan,JPN,2020-07-31,-3.8997698
Japan,JPN,2020-08-31,0.25424948
Japan,JPN,2020-09-30,-1.0155618
Japan,JPN,2020-10-31,0.7722832
Japan,JPN,2020-11-30,-1.3995745
Japan,JPN,2020-12-31,3.0607526
Japan,JPN,2021-01-31,-1.171468
Japan,JPN,2021-02-28,-4.467893
Japan,JPN,2021-03-31,-1.9734747
Japan,JPN,2021-04-30,1.552476
Japan,JPN,2021-05-31,4.065918
Japan,JPN,2021-06-30,2.5619273
Japan,JPN,2021-07-31,0.93948865
Japan,JPN,2021-08-31,3.900362
Japan,JPN,2021-09-30,4.574753
Japan,JPN,2021-10-31,1.320306
Japan,JPN,2021-11-30,0.4876016
Japan,JPN,2021-12-31,2.0735984
Japan,JPN,2022-01-31,-0.41165686
Japan,JPN,2022-02-28,9.359798
Japan,JPN,2022-03-31,8.9202
Japan,JPN,2022-04-30,2.8393319
Japan,JPN,2022-05-31,4.652604
Japan,JPN,2022-06-30,3.527007
Japan,JPN,2022-07-31,3.8117006
Japan,JPN,2022-08-31,17.490393
Japan,JPN,2022-09-30,12.706045
Japan,JPN,2022-10-31,8.706409
Japan,JPN,2022-11-30,8.088104
Japan,JPN,2022-12-31,18.751358
Japan,JPN,2023-01-31,15.211343
Japan,JPN,2023-02-28,5.5641923
Japan,JPN,2023-03-31,3.0270894
Japan,JPN,2023-04-30,2.0994968
Japan,JPN,2023-05-31,3.4251628
Japan,JPN,2023-06-30,3.0269997
Japan,JPN,2023-07-31,4.508221
Japan,JPN,2023-08-31,11.332426
Japan,JPN,2023-09-30,10.84599
Japan,JPN,2023-10-31,8.6243305
Japan,JPN,2023-11-30,5.9082365
Japan,JPN,2023-12-31,8.051857
Jordan,JOR,2020-01-31,11.391177
Jordan,JOR,2020-02-29,4.9614277
Jordan,JOR,2020-03-31,1.8601942
Jordan,JOR,2020-04-30,-7.0597177
Jordan,JOR,2020-05-31,6.1858883
Jordan,JOR,2020-06-30,-1.1046864
Jordan,JOR,2020-07-31,-4.4885435
Jordan,JOR,2020-08-31,-2.1811602
Jordan,JOR,2020-09-30,3.5917804
Jordan,JOR,2020-10-31,42.113804
Jordan,JOR,2020-11-30,101.029465
Jordan,JOR,2020-12-31,25.332739
Jordan,JOR,2021-01-31,8.828658
Jordan,JOR,2021-02-28,18.234804
Jordan,JOR,2021-03-31,121.925354
Jordan,JOR,2021-04-30,106.33803
Jordan,JOR,2021-05-31,39.563923
Jordan,JOR,2021-06-30,18.451458
Jordan,JOR,2021-07-31,17.528992
Jordan,JOR,2021-08-31,21.585482
Jordan,JOR,2021-09-30,7.802877
Jordan,JOR,2021-10-31,7.319079
Jordan,JOR,2021-11-30,25.35042
Jordan,JOR,2021-12-31,43.865425
Jordan,JOR,2022-01-31,21.77709
Jordan,JOR,2022-02-28,37.769363
Jordan,JOR,2022-03-31,18.524746
Jordan,JOR,2022-04-30,2.624257
Jordan,JOR,2022-05-31,-2.6139722
Jordan,JOR,2022-06-30,-1.460189
Jordan,JOR,2022-07-31,-0.68674487
Jordan,JOR,2022-08-31,1.3244503
Jordan,JOR,2022-09-30,-5.76677
Jordan,JOR,2022-10-31,-9.083527
Jordan,JOR,2022-11-30,-1.3298542
Jordan,JOR,2022-12-31,-0.5101153
Jordan,JOR,2023-01-31,-6.365159
Jordan,JOR,2023-02-28,3.8069293
Jordan,JOR,2023-03-31,5.35679
Jordan,JOR,2023-04-30,3.9334254
Jordan,JOR,2023-05-31,0
Jordan,JOR,2023-06-30,-2.8440366
Jordan,JOR,2023-07-31,2.116193
Jordan,JOR,2023-08-31,0.042735044
Jordan,JOR,2023-09-30,-7.5886064
Jordan,JOR,2023-10-31,-13.579258
Jordan,JOR,2023-11-30,-9.869736
Jordan,JOR,2023-12-31,6.414201
Kazakhstan,KAZ,2020-01-31,-3.3057127
Kazakhstan,KAZ,2020-02-29,2.6092408
Kazakhstan,KAZ,2020-03-31,-23.004553
Kazakhstan,KAZ,2020-04-30,-60.070488
Kazakhstan,KAZ,2020-05-31,28.321318
Kazakhstan,KAZ,2020-06-30,37.60505
Kazakhstan,KAZ,2020-07-31,142.052
Kazakhstan,KAZ,2020-08-31,68.71789
Kazakhstan,KAZ,2020-09-30,28.851063
Kazakhstan,KAZ,2020-10-31,12.405157
Kazakhstan,KAZ,2020-11-30,15.513369
Kazakhstan,KAZ,2020-12-31,21.730635
Kazakhstan,KAZ,2021-01-31,1.4405583
Kazakhstan,KAZ,2021-02-28,5.5840783
Kazakhstan,KAZ,2021-03-31,12.578957
Kazakhstan,KAZ,2021-04-30,19.432833
Kazakhstan,KAZ,2021-05-31,26.609135
Kazakhstan,KAZ,2021-06-30,18.474451
Kazakhstan,KAZ,2021-07-31,43.109325
Kazakhstan,KAZ,2021-08-31,129.66318
Kazakhstan,KAZ,2021-09-30,87.75614
Kazakhstan,KAZ,2021-10-31,43.660004
Kazakhstan,KAZ,2021-11-30,47.52055
Kazakhstan,KAZ,2021-12-31,29.115786
Kazakhstan,KAZ,2022-01-31,7.5683928
Kazakhstan,KAZ,2022-02-28,29.847023
Kazakhstan,KAZ,2022-03-31,-0.6849588
Kazakhstan,KAZ,2022-04-30,-14.369804
Kazakhstan,KAZ,2022-05-31,-4.280009
Kazakhstan,KAZ,2022-06-30,-1.8122911
Kazakhstan,KAZ,2022-07-31,-9.14298
Kazakhstan,KAZ,2022-08-31,9.568936
Kazakhstan,KAZ,2022-09-30,-3.9364798
Kazakhstan,KAZ,2022-10-31,-6.2139034
Kazakhstan,KAZ,2022-11-30,0.7096146
Kazakhstan,KAZ,2022-12-31,8.416559
Kazakhstan,KAZ,2023-01-31,-1.6994417
Kazakhstan,KAZ,2023-02-28,-9.235157
Kazakhstan,KAZ,2023-03-31,-2.9466178
Kazakhstan,KAZ,2023-04-30,-15.191322
Kazakhstan,KAZ,2023-05-31,-1.2986356
Kazakhstan,KAZ,2023-06-30,-5.498721
Kazakhstan,KAZ,2023-07-31,-4.1157775
Kazakhstan,KAZ,2023-08-31,4.5968146
Kazakhstan,KAZ,2023-09-30,-5.077139
Kazakhstan,KAZ,2023-10-31,-0.4198303
Kazakhstan,KAZ,2023-11-30,-0.85672164
Kazakhstan,KAZ,2023-12-31,16.24107
Kosovo,OWID_KOS,2020-01-31,1.8206352
Kosovo,OWID_KOS,2020-02-29,-1.1056511
Kosovo,OWID_KOS,2020-03-31,-2.0047169
Kosovo,OWID_KOS,2020-04-30,-6.6447673
Kosovo,OWID_KOS,2020-05-31,6.213692
Kosovo,OWID_KOS,2020-06-30,14.20166
Kosovo,OWID_KOS,2020-07-31,90.53981
Kosovo,OWID_KOS,2020-08-31,81.24047
Kosovo,OWID_KOS,2020-09-30,20.967737
Kosovo,OWID_KOS,2020-10-31,21.241995
Kosovo,OWID_KOS,2020-11-30,103.02648
Kosovo,OWID_KOS,2020-12-31,87.92711
Kosovo,OWID_KOS,2021-01-31,36.92038
Kosovo,OWID_KOS,2021-02-28,20.08109
Kosovo,OWID_KOS,2021-03-31,54.710068
Kosovo,OWID_KOS,2021-04-30,63.93041
Kosovo,OWID_KOS,2021-05-31,15.507101
Kosovo,OWID_KOS,2021-06-30,5.385807
Kosovo,OWID_KOS,2021-07-31,0.5174644
Kosovo,OWID_KOS,2021-08-31,58.245003
Kosovo,OWID_KOS,2021-09-30,96.54289
Kosovo,OWID_KOS,2021-10-31,6.7926316
Kosovo,OWID_KOS,2021-11-30,-1.9080205
Kosovo,OWID_KOS,2021-12-31,13.450036
Kosovo,OWID_KOS,2022-01-31,-4.1635585
Kosovo,OWID_KOS,2022-02-28,14.32874
Kosovo,OWID_KOS,2022-03-31,-14.967122
Kosovo,OWID_KOS,2022-04-30,-11.76121
Kosovo,OWID_KOS,2022-05-31,-11.30662
Kosovo,OWID_KOS,2022-06-30,-19.708942
Kosovo,OWID_KOS,2022-07-31,-7.734739
Kosovo,OWID_KOS,2022-08-31,-14.244705
Kosovo,OWID_KOS,2022-09-30,-17.711308
Kosovo,OWID_KOS,2022-10-31,-14.391918
Kosovo,OWID_KOS,2022-11-30,-11.195535
Kosovo,OWID_KOS,2022-12-31,-18.257305
Kosovo,OWID_KOS,2023-01-31,-9.619177
